,uk,es,it,de,en,fr,ru
polemical,0.0,0.0,237.0,0.0,0.0,0.0,0.0
donmatteo13,0.0,0.0,237.0,0.0,0.0,0.0,0.0
isstandwithputin,0.0,0.0,237.0,0.0,0.0,0.0,0.0
pears yes,0.0,0.0,237.0,0.0,0.0,0.0,0.0
have ne,0.0,0.0,237.0,0.0,0.0,0.0,0.0
wales,0.0,0.0,237.0,0.0,0.0,0.0,0.0
stroll,0.0,0.0,417.0,583.0,0.0,142.0,0.0
️ukraine,0.0,0.0,236.0,0.0,0.0,0.0,0.0
ferocity,0.0,0.0,236.0,0.0,0.0,0.0,0.0
planetary,0.0,0.0,236.0,0.0,0.0,203.0,0.0
to elaborate,0.0,0.0,236.0,0.0,0.0,0.0,0.0
talk show,0.0,0.0,236.0,519.0,0.0,0.0,0.0
customs duty,0.0,0.0,236.0,0.0,0.0,0.0,0.0
wakes up,0.0,0.0,236.0,0.0,0.0,0.0,0.0
very sweet,0.0,0.0,236.0,0.0,0.0,0.0,0.0
two lives,0.0,0.0,236.0,0.0,0.0,0.0,0.0
april 11th,0.0,0.0,236.0,0.0,0.0,0.0,0.0
may 24th,0.0,0.0,236.0,0.0,0.0,0.0,0.0
april 21st,0.0,0.0,236.0,0.0,0.0,0.0,0.0
little theatre,0.0,0.0,235.0,0.0,0.0,0.0,0.0
move yes,0.0,0.0,235.0,0.0,0.0,0.0,0.0
6 march,0.0,0.0,235.0,0.0,0.0,0.0,0.0
immaculate,0.0,0.0,235.0,0.0,0.0,0.0,0.0
ukrainewarnew,0.0,0.0,235.0,0.0,4276.0,0.0,0.0
dark-haired,0.0,0.0,234.0,0.0,0.0,0.0,0.0
mussulman,0.0,0.0,234.0,0.0,0.0,0.0,0.0
mt,0.0,0.0,234.0,0.0,4693.0,195.0,218.0
virologists,0.0,0.0,234.0,0.0,0.0,0.0,0.0
bidenworstpresidentever,0.0,0.0,234.0,0.0,8678.0,141.0,0.0
banned,0.0,0.0,234.0,0.0,0.0,172.0,0.0
rusembitaly,0.0,0.0,234.0,0.0,0.0,0.0,0.0
i find out,0.0,0.0,233.0,0.0,0.0,0.0,0.0
demon,0.0,0.0,370.0,0.0,3179.0,254.0,67.0
seriousness,0.0,0.0,233.0,0.0,0.0,0.0,0.0
sharing,0.0,0.0,233.0,0.0,2858.0,685.0,0.0
preparatory,0.0,0.0,233.0,0.0,0.0,0.0,0.0
panty,0.0,0.0,233.0,0.0,0.0,0.0,0.0
scholar,0.0,0.0,233.0,0.0,3480.0,0.0,0.0
conservatory,0.0,0.0,233.0,0.0,0.0,0.0,0.0
stopthewarnow,0.0,0.0,233.0,0.0,0.0,0.0,0.0
donnaimpresa,0.0,0.0,233.0,0.0,0.0,0.0,0.0
entirely,0.0,0.0,233.0,288.0,5609.0,943.0,62.0
october 10th,0.0,0.0,233.0,0.0,0.0,0.0,0.0
valiant,0.0,0.0,232.0,0.0,0.0,140.0,48.0
motogp,0.0,0.0,232.0,0.0,0.0,0.0,0.0
illiterate,0.0,0.0,232.0,0.0,0.0,0.0,0.0
roevswadere,0.0,0.0,232.0,0.0,0.0,0.0,0.0
salerno,0.0,0.0,232.0,0.0,0.0,0.0,0.0
aberrant,0.0,0.0,232.0,0.0,0.0,0.0,0.0
savingtraitor,0.0,0.0,232.0,0.0,0.0,0.0,0.0
help them,0.0,0.0,232.0,0.0,0.0,0.0,0.0
lands,0.0,0.0,231.0,0.0,0.0,0.0,0.0
angela,0.0,0.0,231.0,885.0,1490.0,0.0,0.0
pen seller,0.0,0.0,230.0,0.0,0.0,0.0,0.0
renunciation,0.0,0.0,230.0,0.0,0.0,0.0,0.0
april 14th,0.0,0.0,230.0,0.0,0.0,0.0,0.0
ceased,0.0,0.0,358.0,0.0,0.0,0.0,0.0
to examine,0.0,0.0,229.0,0.0,0.0,0.0,0.0
redo,0.0,0.0,229.0,0.0,0.0,659.0,0.0
locatello,0.0,0.0,229.0,0.0,0.0,0.0,0.0
suggestion,0.0,0.0,229.0,2399.0,4126.0,123.0,0.0
outlet,0.0,0.0,229.0,0.0,9328.0,0.0,0.0
rabble,0.0,0.0,229.0,265.0,0.0,0.0,108.0
23 may,0.0,0.0,229.0,0.0,0.0,0.0,0.0
lagarde,0.0,0.0,229.0,0.0,0.0,0.0,0.0
conspire,0.0,0.0,229.0,0.0,0.0,0.0,0.0
northstream,0.0,0.0,229.0,306.0,0.0,151.0,0.0
17 may,0.0,0.0,228.0,0.0,0.0,0.0,0.0
i asked,0.0,0.0,228.0,0.0,0.0,0.0,0.0
montecitorio,0.0,0.0,228.0,0.0,0.0,0.0,0.0
to practise,0.0,0.0,228.0,0.0,0.0,0.0,0.0
i'll begin,0.0,0.0,228.0,0.0,0.0,0.0,0.0
may 19th,0.0,0.0,228.0,0.0,0.0,0.0,0.0
marare,0.0,0.0,228.0,0.0,0.0,0.0,0.0
olympic games,0.0,0.0,228.0,0.0,0.0,0.0,0.0
gate,0.0,0.0,228.0,0.0,7343.0,0.0,0.0
buchagenocide,0.0,0.0,228.0,0.0,3925.0,0.0,0.0
sanremospotify,0.0,0.0,228.0,0.0,0.0,0.0,0.0
curve,0.0,0.0,227.0,0.0,1615.0,0.0,0.0
azova,0.0,0.0,227.0,0.0,0.0,0.0,0.0
peaceprohibit,0.0,0.0,227.0,0.0,0.0,0.0,0.0
hours yes,0.0,0.0,227.0,0.0,0.0,0.0,0.0
omnipotence,0.0,0.0,227.0,0.0,0.0,0.0,0.0
belly,0.0,0.0,361.0,0.0,1386.0,219.0,0.0
mines,0.0,0.0,433.0,0.0,0.0,0.0,0.0
pdr,0.0,0.0,227.0,0.0,0.0,0.0,0.0
ciglione,0.0,0.0,226.0,0.0,0.0,0.0,0.0
hinge,0.0,0.0,226.0,0.0,0.0,0.0,0.0
infamy,0.0,0.0,226.0,0.0,0.0,131.0,0.0
fckptn,0.0,0.0,226.0,6240.0,7121.0,182.0,0.0
argentine,0.0,0.0,226.0,0.0,0.0,0.0,0.0
wickedness,0.0,0.0,226.0,0.0,0.0,0.0,0.0
superbonus,0.0,0.0,226.0,0.0,0.0,0.0,0.0
elodio,0.0,0.0,226.0,0.0,0.0,0.0,0.0
may 11th,0.0,0.0,226.0,0.0,0.0,0.0,0.0
7 february,0.0,0.0,226.0,0.0,0.0,0.0,0.0
maximilian,0.0,0.0,225.0,0.0,0.0,0.0,0.0
may 18th,0.0,0.0,225.0,0.0,0.0,0.0,0.0
tidy up,0.0,0.0,225.0,0.0,0.0,0.0,0.0
they take away,0.0,0.0,225.0,0.0,0.0,0.0,0.0
diktat,0.0,0.0,225.0,0.0,0.0,171.0,0.0
electionsanticipate,0.0,0.0,225.0,0.0,0.0,0.0,0.0
urso,0.0,0.0,225.0,0.0,0.0,0.0,0.0
get closer yes,0.0,0.0,225.0,0.0,0.0,0.0,0.0
i may resign,0.0,0.0,225.0,0.0,0.0,0.0,0.0
falseflag,0.0,0.0,224.0,0.0,3014.0,0.0,0.0
amnestyinternational,0.0,0.0,224.0,0.0,1882.0,424.0,0.0
persist,0.0,0.0,224.0,0.0,2102.0,375.0,57.0
lawsuit,0.0,0.0,224.0,0.0,5203.0,0.0,126.0
milosevic,0.0,0.0,224.0,0.0,0.0,0.0,0.0
festivaldisanremo2023,0.0,0.0,224.0,0.0,0.0,0.0,0.0
cowardly,0.0,0.0,223.0,2844.0,5381.0,0.0,236.0
earthquake victim,0.0,0.0,223.0,0.0,0.0,0.0,0.0
noare me,0.0,0.0,223.0,0.0,0.0,0.0,0.0
agoraare,0.0,0.0,223.0,0.0,0.0,0.0,0.0
giggino,0.0,0.0,223.0,0.0,0.0,0.0,0.0
tricarico,0.0,0.0,223.0,0.0,0.0,0.0,0.0
subtle,0.0,0.0,222.0,0.0,0.0,0.0,0.0
you would have,0.0,0.0,222.0,0.0,0.0,0.0,0.0
reset,0.0,0.0,433.0,0.0,3687.0,163.0,714.0
homophobic,0.0,0.0,222.0,0.0,0.0,306.0,0.0
resell,0.0,0.0,222.0,0.0,0.0,379.0,0.0
flanker,0.0,0.0,222.0,0.0,0.0,0.0,0.0
to measure,0.0,0.0,222.0,0.0,0.0,0.0,0.0
to subscribe,0.0,0.0,222.0,0.0,0.0,0.0,0.0
email,0.0,0.0,222.0,0.0,17316.0,291.0,0.0
saviano,0.0,0.0,222.0,0.0,0.0,0.0,0.0
bonds,0.0,0.0,221.0,0.0,0.0,0.0,0.0
ct,0.0,0.0,221.0,0.0,1524.0,0.0,0.0
mania,0.0,0.0,221.0,0.0,0.0,0.0,0.0
enzo,0.0,0.0,221.0,0.0,0.0,0.0,0.0
ahahahaha,0.0,0.0,220.0,0.0,0.0,0.0,0.0
bourgeois,0.0,0.0,220.0,0.0,0.0,175.0,0.0
delayed,0.0,0.0,220.0,0.0,0.0,0.0,0.0
to bog down,0.0,0.0,220.0,0.0,0.0,0.0,0.0
coca,0.0,0.0,220.0,0.0,1554.0,0.0,0.0
they know,0.0,0.0,220.0,0.0,0.0,0.0,0.0
den,0.0,0.0,220.0,0.0,1470.0,0.0,0.0
submissive,0.0,0.0,219.0,0.0,0.0,0.0,0.0
gabriello,0.0,0.0,219.0,0.0,0.0,0.0,0.0
deviate,0.0,0.0,219.0,0.0,0.0,0.0,0.0
crud,0.0,0.0,219.0,0.0,0.0,0.0,0.0
hysterical,0.0,0.0,219.0,303.0,0.0,276.0,0.0
lucamarfé,0.0,0.0,219.0,0.0,0.0,0.0,0.0
biolabs,0.0,0.0,219.0,375.0,0.0,0.0,0.0
ninth,0.0,0.0,219.0,0.0,0.0,0.0,63.0
russophile,0.0,0.0,219.0,0.0,0.0,246.0,0.0
inevitably,0.0,0.0,219.0,449.0,1478.0,0.0,0.0
april 26th,0.0,0.0,219.0,0.0,0.0,0.0,0.0
sadefence,0.0,0.0,218.0,0.0,0.0,0.0,0.0
pacifre,0.0,0.0,218.0,0.0,0.0,0.0,0.0
technews,0.0,0.0,218.0,0.0,1291.0,0.0,0.0
these,0.0,0.0,386.0,0.0,38452.0,0.0,0.0
hold yes,0.0,0.0,218.0,0.0,0.0,0.0,0.0
m.giarolo,0.0,0.0,218.0,0.0,0.0,0.0,0.0
estate,0.0,0.0,218.0,0.0,8391.0,0.0,78.0
tgla7speciale,0.0,0.0,218.0,0.0,0.0,0.0,0.0
uselessly,0.0,0.0,218.0,0.0,0.0,0.0,0.0
interviewed,0.0,0.0,218.0,0.0,0.0,0.0,0.0
set on fire,0.0,0.0,218.0,0.0,0.0,0.0,0.0
horrendous,0.0,0.0,349.0,0.0,2741.0,0.0,0.0
dies,0.0,0.0,218.0,0.0,0.0,0.0,0.0
lackey,0.0,0.0,218.0,0.0,1281.0,155.0,0.0
undemocratic,0.0,0.0,218.0,271.0,0.0,0.0,0.0
soaked,0.0,0.0,218.0,0.0,0.0,0.0,0.0
boredom,0.0,0.0,218.0,0.0,0.0,0.0,0.0
22 september,0.0,0.0,218.0,0.0,0.0,0.0,0.0
coma_cose,0.0,0.0,218.0,0.0,0.0,0.0,0.0
26 may,0.0,0.0,218.0,0.0,0.0,0.0,0.0
incarcerate,0.0,0.0,217.0,0.0,0.0,0.0,0.0
fans,0.0,0.0,217.0,0.0,0.0,0.0,0.0
nuremberg2,0.0,0.0,217.0,0.0,0.0,330.0,0.0
although,0.0,0.0,217.0,0.0,0.0,138.0,0.0
procure,0.0,0.0,217.0,280.0,0.0,164.0,0.0
russia/,0.0,0.0,217.0,0.0,0.0,0.0,0.0
ac milan,0.0,0.0,217.0,0.0,0.0,0.0,0.0
azovnazis,0.0,0.0,216.0,0.0,0.0,0.0,0.0
fazio,0.0,0.0,216.0,0.0,0.0,0.0,0.0
parachutist,0.0,0.0,216.0,0.0,0.0,347.0,0.0
avalanche,0.0,0.0,216.0,0.0,1568.0,0.0,0.0
surprises,0.0,0.0,216.0,0.0,0.0,0.0,0.0
awakening,0.0,0.0,216.0,336.0,0.0,462.0,0.0
russian war,0.0,0.0,216.0,0.0,0.0,0.0,0.0
veil,0.0,0.0,216.0,0.0,0.0,526.0,0.0
strawman,0.0,0.0,216.0,0.0,0.0,0.0,0.0
anti-fascism,0.0,0.0,215.0,0.0,0.0,0.0,0.0
seaside,0.0,0.0,215.0,0.0,0.0,0.0,99.0
whistle,0.0,0.0,215.0,0.0,0.0,154.0,0.0
remember it,0.0,0.0,215.0,0.0,0.0,0.0,0.0
march 5,0.0,0.0,215.0,0.0,0.0,0.0,0.0
april 13th,0.0,0.0,215.0,0.0,0.0,0.0,0.0
saveazov,0.0,0.0,214.0,0.0,3112.0,0.0,0.0
iraqi,0.0,0.0,214.0,0.0,2691.0,313.0,0.0
cooked,0.0,0.0,214.0,0.0,0.0,0.0,0.0
tell him,0.0,0.0,214.0,0.0,0.0,0.0,0.0
underage,0.0,0.0,214.0,0.0,0.0,0.0,0.0
theshold,0.0,0.0,214.0,0.0,0.0,0.0,0.0
stupendous,0.0,0.0,214.0,0.0,0.0,0.0,0.0
make me,0.0,0.0,214.0,0.0,0.0,0.0,0.0
gandhi,0.0,0.0,214.0,0.0,2274.0,0.0,0.0
world cup 2022,0.0,0.0,214.0,0.0,0.0,0.0,0.0
21 february,0.0,0.0,214.0,0.0,0.0,0.0,0.0
azovstai,0.0,0.0,213.0,0.0,2035.0,127.0,0.0
pax,0.0,0.0,213.0,0.0,0.0,0.0,0.0
nare,0.0,0.0,213.0,0.0,0.0,0.0,0.0
strasbourg,0.0,0.0,213.0,0.0,0.0,651.0,0.0
noallaguerro,0.0,0.0,213.0,0.0,0.0,0.0,0.0
bad luck,0.0,0.0,213.0,564.0,0.0,0.0,0.0
bearing,0.0,0.0,213.0,0.0,0.0,0.0,0.0
22 february,0.0,0.0,213.0,0.0,0.0,0.0,0.0
april 28th,0.0,0.0,213.0,0.0,0.0,0.0,0.0
propagandize,0.0,0.0,212.0,0.0,0.0,0.0,0.0
ran away,0.0,0.0,212.0,0.0,0.0,0.0,0.0
common sense,0.0,0.0,212.0,291.0,0.0,0.0,0.0
slimy,0.0,0.0,212.0,0.0,0.0,0.0,0.0
little drawing,0.0,0.0,212.0,0.0,0.0,0.0,0.0
maduro,0.0,0.0,212.0,0.0,0.0,414.0,0.0
resemble,0.0,0.0,212.0,263.0,1740.0,0.0,0.0
resonate,0.0,0.0,212.0,0.0,0.0,247.0,0.0
wait yes,0.0,0.0,212.0,0.0,0.0,0.0,0.0
matteomessinadenaro,0.0,0.0,212.0,0.0,0.0,0.0,0.0
boycottsanre,0.0,0.0,212.0,0.0,0.0,0.0,0.0
8 may,0.0,0.0,212.0,0.0,0.0,0.0,0.0
reddish-brown,0.0,0.0,211.0,0.0,0.0,0.0,0.0
consular,0.0,0.0,211.0,0.0,0.0,0.0,0.0
vasciaveo,0.0,0.0,211.0,0.0,0.0,0.0,0.0
byoblu,0.0,0.0,211.0,0.0,0.0,0.0,0.0
rebirth,0.0,0.0,211.0,0.0,0.0,0.0,0.0
you will do,0.0,0.0,211.0,0.0,0.0,0.0,0.0
toto,0.0,0.0,211.0,0.0,0.0,0.0,0.0
sea ​​me,0.0,0.0,211.0,0.0,0.0,0.0,0.0
popularunion,0.0,0.0,211.0,0.0,0.0,0.0,0.0
stephen,0.0,0.0,211.0,261.0,3135.0,0.0,58.0
i finish,0.0,0.0,210.0,0.0,0.0,0.0,0.0
startups,0.0,0.0,210.0,0.0,0.0,0.0,0.0
crumb,0.0,0.0,210.0,0.0,0.0,148.0,0.0
ebay,0.0,0.0,210.0,283.0,9637.0,159.0,0.0
may 16th,0.0,0.0,210.0,0.0,0.0,0.0,0.0
disdain,0.0,0.0,210.0,0.0,0.0,0.0,0.0
rovello,0.0,0.0,210.0,0.0,0.0,0.0,0.0
13 march,0.0,0.0,210.0,0.0,0.0,0.0,0.0
cohesion,0.0,0.0,209.0,705.0,0.0,174.0,0.0
puglia,0.0,0.0,390.0,0.0,0.0,0.0,0.0
first of may,0.0,0.0,209.0,0.0,0.0,0.0,0.0
giulia,0.0,0.0,209.0,0.0,0.0,0.0,0.0
wear and tear,0.0,0.0,209.0,0.0,0.0,0.0,0.0
melons shame,0.0,0.0,209.0,0.0,0.0,0.0,0.0
28 september,0.0,0.0,209.0,0.0,0.0,0.0,0.0
griner,0.0,0.0,208.0,0.0,8410.0,0.0,0.0
schroeder,0.0,0.0,208.0,8795.0,0.0,0.0,0.0
tvtalk,0.0,0.0,208.0,0.0,0.0,0.0,0.0
izyumre,0.0,0.0,208.0,0.0,0.0,0.0,0.0
staging,0.0,0.0,207.0,539.0,0.0,0.0,114.0
eleno,0.0,0.0,207.0,0.0,0.0,0.0,0.0
listen again,0.0,0.0,207.0,0.0,0.0,158.0,0.0
warandnucrania,0.0,0.0,207.0,0.0,0.0,0.0,0.0
explicit,0.0,0.0,207.0,357.0,0.0,120.0,0.0
disarray,0.0,0.0,207.0,0.0,0.0,0.0,0.0
arsonist,0.0,0.0,207.0,184.0,0.0,0.0,47.0
october 20th,0.0,0.0,207.0,0.0,0.0,0.0,0.0
crimeabridgo,0.0,0.0,207.0,0.0,0.0,0.0,0.0
civic,0.0,0.0,206.0,0.0,1758.0,0.0,0.0
awaken,0.0,0.0,206.0,306.0,1587.0,0.0,129.0
escapes,0.0,0.0,206.0,0.0,0.0,0.0,0.0
i point it out,0.0,0.0,206.0,0.0,0.0,0.0,0.0
take it,0.0,0.0,206.0,0.0,0.0,0.0,79.0
put it,0.0,0.0,206.0,0.0,0.0,0.0,0.0
the antidiplomat,0.0,0.0,206.0,0.0,0.0,0.0,0.0
master's degree,0.0,0.0,206.0,0.0,0.0,0.0,0.0
crimeaisukraine,0.0,0.0,206.0,361.0,7969.0,0.0,0.0
wearenafo,0.0,0.0,411.0,0.0,4543.0,0.0,0.0
european council,0.0,0.0,206.0,0.0,0.0,0.0,59.0
march 23,0.0,0.0,206.0,0.0,0.0,0.0,0.0
psalm,0.0,0.0,206.0,0.0,0.0,0.0,71.0
collazio,0.0,0.0,206.0,0.0,0.0,0.0,0.0
dissociate,0.0,0.0,205.0,0.0,0.0,135.0,0.0
nigeria,0.0,0.0,205.0,267.0,14525.0,500.0,0.0
pump,0.0,0.0,349.0,508.0,10041.0,753.0,0.0
olena,0.0,0.0,205.0,0.0,3575.0,0.0,0.0
ragged,0.0,0.0,204.0,0.0,0.0,0.0,0.0
inform yes,0.0,0.0,204.0,0.0,0.0,0.0,0.0
may 1,0.0,0.0,204.0,0.0,0.0,0.0,0.0
usa/,0.0,0.0,204.0,0.0,0.0,0.0,0.0
facilitate,0.0,0.0,204.0,495.0,5597.0,685.0,0.0
renewables,0.0,0.0,204.0,0.0,0.0,0.0,0.0
ure it,0.0,0.0,204.0,0.0,0.0,0.0,0.0
caseback,0.0,0.0,203.0,0.0,0.0,0.0,0.0
humanitarian corridors,0.0,0.0,203.0,0.0,0.0,0.0,0.0
to qualify,0.0,0.0,203.0,212.0,0.0,2417.0,0.0
clan,0.0,0.0,203.0,214.0,0.0,306.0,56.0
biased,0.0,0.0,203.0,0.0,1918.0,0.0,0.0
antisemitism,0.0,0.0,203.0,0.0,2720.0,0.0,0.0
millennium,0.0,0.0,203.0,0.0,0.0,0.0,0.0
badness,0.0,0.0,203.0,0.0,0.0,0.0,0.0
intersampdoria,0.0,0.0,203.0,0.0,0.0,0.0,0.0
sanreno2023,0.0,0.0,203.0,0.0,0.0,0.0,0.0
news bulletin,0.0,0.0,202.0,0.0,0.0,0.0,0.0
smes,0.0,0.0,202.0,0.0,0.0,0.0,0.0
professionalism,0.0,0.0,202.0,0.0,0.0,0.0,0.0
intolerable,0.0,0.0,202.0,390.0,0.0,1055.0,0.0
sailor man,0.0,0.0,202.0,0.0,0.0,0.0,0.0
misunderstanding,0.0,0.0,202.0,0.0,0.0,0.0,0.0
3rd april,0.0,0.0,202.0,0.0,0.0,0.0,0.0
i walk,0.0,0.0,202.0,0.0,0.0,0.0,0.0
neapolitan,0.0,0.0,202.0,0.0,0.0,0.0,0.0
comparable,0.0,0.0,202.0,534.0,0.0,257.0,0.0
swab,0.0,0.0,202.0,324.0,0.0,0.0,0.0
gintonic,0.0,0.0,202.0,0.0,0.0,0.0,0.0
land registry,0.0,0.0,202.0,0.0,0.0,0.0,0.0
trent,0.0,0.0,201.0,0.0,0.0,0.0,0.0
i appreciate,0.0,0.0,201.0,0.0,0.0,0.0,0.0
insurance,0.0,0.0,201.0,0.0,10003.0,478.0,57.0
sparse,0.0,0.0,201.0,0.0,0.0,0.0,0.0
zelenskyywarhero,0.0,0.0,201.0,0.0,0.0,0.0,0.0
costume,0.0,0.0,201.0,0.0,1760.0,0.0,145.0
nafoexpansionisnonnegotiable,0.0,0.0,201.0,0.0,4261.0,0.0,0.0
good sunday,0.0,0.0,201.0,0.0,0.0,0.0,0.0
entourage,0.0,0.0,200.0,0.0,0.0,474.0,0.0
objectively,0.0,0.0,200.0,0.0,0.0,0.0,0.0
orwell,0.0,0.0,200.0,222.0,1671.0,154.0,59.0
alibi,0.0,0.0,200.0,0.0,0.0,112.0,0.0
arouse,0.0,0.0,200.0,0.0,0.0,0.0,0.0
billgates,0.0,0.0,200.0,0.0,0.0,0.0,0.0
dish out,0.0,0.0,200.0,0.0,0.0,0.0,0.0
quack quack,0.0,0.0,200.0,0.0,0.0,0.0,0.0
alas,0.0,0.0,200.0,0.0,0.0,0.0,148.0
queen elizabeth,0.0,0.0,200.0,392.0,0.0,0.0,0.0
april 29th,0.0,0.0,200.0,0.0,0.0,0.0,0.0
squared,0.0,0.0,199.0,0.0,0.0,0.0,0.0
"may, 20th",0.0,0.0,199.0,0.0,0.0,0.0,0.0
tide,0.0,0.0,199.0,0.0,3210.0,0.0,0.0
lovestory,0.0,0.0,356.0,0.0,0.0,0.0,0.0
jug,0.0,0.0,199.0,0.0,0.0,0.0,0.0
confer,0.0,0.0,199.0,0.0,0.0,0.0,0.0
leash,0.0,0.0,199.0,0.0,0.0,0.0,0.0
reflex,0.0,0.0,199.0,0.0,0.0,0.0,0.0
go there,0.0,0.0,199.0,0.0,0.0,0.0,0.0
born/,0.0,0.0,199.0,0.0,0.0,0.0,0.0
nehammer,0.0,0.0,199.0,1864.0,0.0,0.0,0.0
imitate,0.0,0.0,198.0,0.0,0.0,153.0,65.0
tingle him,0.0,0.0,198.0,0.0,0.0,0.0,0.0
innumerable,0.0,0.0,198.0,0.0,0.0,165.0,0.0
alexeire,0.0,0.0,198.0,0.0,0.0,0.0,0.0
ure ne,0.0,0.0,198.0,0.0,0.0,0.0,0.0
dibba,0.0,0.0,198.0,0.0,0.0,0.0,0.0
anti-personnel,0.0,0.0,198.0,0.0,0.0,0.0,50.0
somewhat,0.0,0.0,198.0,0.0,2321.0,0.0,0.0
sceptical,0.0,0.0,198.0,0.0,0.0,0.0,0.0
they sell,0.0,0.0,198.0,0.0,0.0,0.0,0.0
shivers,0.0,0.0,198.0,0.0,0.0,0.0,0.0
microchip,0.0,0.0,198.0,0.0,0.0,0.0,0.0
june 16th,0.0,0.0,198.0,0.0,0.0,0.0,0.0
march 20th,0.0,0.0,198.0,0.0,0.0,0.0,0.0
pci,0.0,0.0,197.0,0.0,0.0,0.0,0.0
envisage,0.0,0.0,197.0,0.0,0.0,0.0,0.0
mischief,0.0,0.0,197.0,0.0,0.0,0.0,0.0
scale back,0.0,0.0,197.0,0.0,0.0,0.0,0.0
antics,0.0,0.0,197.0,0.0,0.0,0.0,0.0
muscle,0.0,0.0,197.0,0.0,2056.0,169.0,0.0
ruby,0.0,0.0,197.0,0.0,0.0,0.0,0.0
send there,0.0,0.0,197.0,0.0,0.0,0.0,0.0
lucarelle,0.0,0.0,197.0,0.0,0.0,0.0,0.0
necktie,0.0,0.0,197.0,0.0,0.0,0.0,0.0
3a,0.0,0.0,197.0,0.0,0.0,0.0,0.0
artifice,0.0,0.0,197.0,0.0,0.0,237.0,43.0
casus,0.0,0.0,197.0,0.0,0.0,0.0,0.0
6 may,0.0,0.0,197.0,0.0,0.0,0.0,0.0
here she is,0.0,0.0,197.0,0.0,0.0,0.0,0.0
impoverished uranium,0.0,0.0,197.0,0.0,0.0,0.0,0.0
april 19th,0.0,0.0,197.0,0.0,0.0,0.0,0.0
financier,0.0,0.0,196.0,0.0,0.0,0.0,0.0
clowned,0.0,0.0,196.0,0.0,0.0,0.0,0.0
pisa,0.0,0.0,196.0,0.0,0.0,0.0,0.0
parliamentaryly,0.0,0.0,196.0,0.0,0.0,0.0,0.0
survived,0.0,0.0,382.0,0.0,0.0,0.0,0.0
hoaxes,0.0,0.0,196.0,0.0,0.0,0.0,0.0
crotone,0.0,0.0,196.0,0.0,0.0,0.0,0.0
ukrainenow,0.0,0.0,196.0,0.0,0.0,0.0,0.0
i drive,0.0,0.0,196.0,0.0,0.0,0.0,0.0
8 april,0.0,0.0,196.0,0.0,0.0,0.0,0.0
poor thing,0.0,0.0,195.0,0.0,0.0,0.0,0.0
mgr,0.0,0.0,195.0,0.0,0.0,117.0,0.0
fruit salad,0.0,0.0,195.0,0.0,0.0,0.0,0.0
realism,0.0,0.0,195.0,0.0,0.0,185.0,0.0
detriment,0.0,0.0,359.0,0.0,0.0,546.0,0.0
repay,0.0,0.0,195.0,0.0,1522.0,617.0,0.0
antony,0.0,0.0,195.0,0.0,3224.0,314.0,0.0
murderous,0.0,0.0,195.0,831.0,8135.0,0.0,0.0
hateful,0.0,0.0,195.0,0.0,2144.0,399.0,0.0
may 21st,0.0,0.0,195.0,0.0,0.0,0.0,0.0
june 6th,0.0,0.0,195.0,0.0,0.0,0.0,0.0
sneaky,0.0,0.0,194.0,186.0,0.0,0.0,157.0
reflector,0.0,0.0,194.0,0.0,0.0,0.0,0.0
disadvantaged,0.0,0.0,194.0,0.0,0.0,0.0,0.0
socialmedia,0.0,0.0,194.0,0.0,20202.0,200.0,0.0
let's say it,0.0,0.0,194.0,0.0,0.0,0.0,0.0
tgcom24,0.0,0.0,194.0,0.0,0.0,0.0,0.0
exhibit yes,0.0,0.0,194.0,0.0,0.0,0.0,0.0
14 may,0.0,0.0,194.0,0.0,0.0,0.0,0.0
disappeared,0.0,0.0,193.0,0.0,0.0,544.0,0.0
thrilling,0.0,0.0,193.0,0.0,0.0,0.0,0.0
wearare,0.0,0.0,193.0,0.0,0.0,0.0,0.0
adapt,0.0,0.0,193.0,0.0,3578.0,697.0,0.0
necessarily,0.0,0.0,193.0,0.0,1698.0,614.0,536.0
i believe,0.0,0.0,193.0,0.0,0.0,0.0,0.0
get ready,0.0,0.0,193.0,0.0,0.0,0.0,70.0
ballot,0.0,0.0,193.0,0.0,3938.0,194.0,0.0
16 november,0.0,0.0,193.0,0.0,0.0,0.0,0.0
may 22,0.0,0.0,193.0,0.0,0.0,0.0,0.0
wager,0.0,0.0,192.0,0.0,0.0,0.0,0.0
tore up,0.0,0.0,192.0,0.0,0.0,0.0,0.0
audition,0.0,0.0,192.0,0.0,0.0,0.0,0.0
i would send,0.0,0.0,192.0,0.0,0.0,0.0,0.0
finalize,0.0,0.0,192.0,0.0,1341.0,116.0,0.0
stronghold,0.0,0.0,192.0,0.0,3627.0,0.0,0.0
zuckerberg,0.0,0.0,192.0,0.0,1420.0,0.0,0.0
yell out,0.0,0.0,192.0,0.0,0.0,0.0,0.0
rite,0.0,0.0,192.0,0.0,0.0,0.0,47.0
anticipation,0.0,0.0,191.0,0.0,0.0,142.0,0.0
capitulation,0.0,0.0,191.0,0.0,1483.0,415.0,0.0
interpreter,0.0,0.0,191.0,0.0,0.0,0.0,0.0
ballea,0.0,0.0,191.0,0.0,0.0,0.0,0.0
anglo-american,0.0,0.0,191.0,0.0,0.0,0.0,0.0
snack,0.0,0.0,191.0,0.0,1887.0,0.0,0.0
versailles,0.0,0.0,191.0,0.0,0.0,0.0,0.0
irruption,0.0,0.0,191.0,0.0,0.0,126.0,0.0
