,word,count
4996,videogam,1201
4997,liquefy,1201
4998,catch up,1200
4999,cloudy,1200
5000,unmask,1200
5001,amnesty,1199
5002,monumental,1199
5003,remark,1199
5004,celtic,1199
5005,solidaritywithukraine,1199
5006,inhabit,1199
5007,to unlock,1198
5008,ucraine,1198
5009,hyper,1198
5010,natocriminal,1198
5011,staywithukrain,1197
5012,ethniccleanse,1197
5013,btw,1196
5014,day,1195
5015,reshape,1195
5016,energodar,1193
5017,to study,1192
5018,industrynew,1191
5019,pal,1191
5020,newsrd,1190
5021,africer,1190
5022,etc,1189
5023,dimaiare,1189
5024,wishful,1189
5025,commit suicide,1188
5026,emailmarkete,1188
5027,biblical,1187
5028,boot,1187
5029,godspeed,1187
5030,redeploy,1187
5031,denazifyukraine,1186
5032,gruesome,1186
5033,mondaymorne,1186
5034,nftartist,1185
5035,tshirt,1185
5036,operationganga,1185
5037,to tag,1184
5038,cryptocurrency,1184
5039,terrified,1184
5040,poroshenko,1184
5041,russiawarcrime,1184
5042,intimate,1183
5043,evidence,1183
5044,selenskyj,1183
5045,winner,1182
5046,hold off,1182
5047,pitch,1182
5048,hospital,1181
5049,ukrainir,1181
5050,gather him,1180
5051,get sick,1179
5052,►,1179
5053,sinister,1179
5054,to blow up,1179
5055,lie to,1179
5056,crowded,1178
5057,netflix,1178
5058,browse,1178
5059,ukronazi,1178
5060,yearly,1178
5061,abt,1178
5062,roundtable,1178
5063,fall in love,1177
5064,slim,1177
5065,nonelarena,1177
5066,abhorrent,1177
5067,to cross,1176
5068,repressive,1176
5069,to consult,1175
5070,unwavere,1175
5071,soros,1175
5072,chernihiv,1174
5073,backward,1174
5074,supersonic,1174
5075,forensic,1174
5076,indisputable,1174
5077,argentina,1173
5078,nautical,1172
5079,turn up,1172
5080,mélenchon,1172
5081,claims,1171
5082,deprem,1171
5083,bathe,1170
5084,albanian,1170
5085,embargo,1170
5086,ceasefire,1170
5087,songwrite,1170
5088,buzz,1169
5089,crdmediar,1168
5090,tyrant,1168
5091,defame,1168
5092,phone,1168
5093,fend,1168
5094,chock,1168
5095,needy,1167
5096,victim,1167
5097,fortunate,1167
5098,go crazy,1166
5099,narrative,1166
5100,amadeus,1166
5101,ukrainewillresist,1165
5102,eventual,1165
5103,rt,1165
5104,handy,1165
5105,ir,1164
5106,infuriate,1164
5107,binary,1163
5108,pollute,1163
5109,discharge,1162
5110,inflate,1161
5111,commence,1160
5112,100th,1160
5113,currentaffair,1159
5114,sour,1158
5115,luxurious,1158
5116,secular,1158
5117,thorough,1158
5118,negotiated,1158
5119,moved,1157
5120,quarterly,1157
5121,below,1157
5122,there is,1157
5123,fanart,1156
5124,rarible,1156
5125,plummet,1156
5126,to assume,1155
5127,hellish,1154
5128,field,1154
5129,defend him,1154
5130,stoltenbergre,1153
5131,otan,1153
5132,fits,1152
5133,required,1151
5134,oleksii,1151
5135,firing,1151
5136,impending,1151
5137,odesa,1150
5138,natosummit,1150
5139,missed,1150
5140,sl,1150
5141,21,1149
5142,commission,1149
5143,indvsaus,1149
5144,sew,1148
5145,renowned,1148
5146,usaf,1148
5147,spd,1148
5148,wannabe,1147
5149,reminiscent,1147
5150,pisky,1147
5151,defi,1146
5152,lease,1146
5153,cyber,1145
5154,undemocratic,1145
5155,poutineassassin,1145
5156,to listen,1144
5157,bulletproof,1144
5158,enrage,1143
5159,von,1143
5160,family,1142
5161,costa rica,1142
5162,voluntarily,1142
5163,vibe,1141
5164,noted,1141
5165,speech,1141
5166,overrun,1141
5167,yesterday's,1140
5168,premature,1140
5169,recipe,1140
5170,forexsignal,1140
5171,to force,1139
5172,steinmeier,1139
5173,addicted,1139
5174,write down,1138
5175,figure it out,1138
5176,manual,1138
5177,to pay,1138
5178,afd,1138
5179,euro,1138
5180,crt,1138
5181,ukraineislose,1138
5182,artemovsk,1137
5183,firstpage,1137
5184,lpr,1137
5185,blaze,1137
5186,gaza,1137
5187,solo,1136
5188,reference,1136
5189,trim,1136
5190,remaining,1136
5191,v,1136
5192,bidendeliversagain,1136
5193,wrestle,1135
5194,sting,1135
5195,sided,1135
5196,summarize,1134
5197,mlrs,1134
5198,size,1134
5199,draganfly,1134
5200,to fix,1133
5201,psychopathic,1133
5202,manchesterunite,1133
5203,demented,1132
5204,grill,1132
5205,start up,1131
5206,giorgiare,1131
5207,ward,1130
5208,bulk,1130
5209,intent,1130
5210,arbitrary,1129
5211,bayern,1129
5212,wipe out,1129
5213,decal,1129
5214,budap,1129
5215,loaded,1128
5216,ascend,1128
5217,yes,1127
5218,put into perspective,1127
5219,furry,1127
5220,retaliatory,1127
5221,live blog,1126
5222,human life,1126
5223,untold,1126
5224,melenchon,1125
5225,xboxnews,1125
5226,preferred,1125
5227,do there,1124
5228,pervert,1123
5229,hey,1123
5230,pierce,1123
5231,colour,1123
5232,indicative,1122
5233,antitank,1122
5234,jam,1122
5235,sweeping,1122
5236,wrench,1122
5237,optical,1121
5238,model,1121
5239,evangelical,1121
5240,discourage,1121
5241,theme,1121
5242,canadianbestseller,1120
5243,drift,1120
5244,hasten,1120
5245,fare,1120
5246,katsapsky,1119
5247,wretched,1119
5248,patch,1119
5249,지구에서년지성아환영해,1119
5250,hype,1118
5251,dao,1118
5252,wildfire,1118
5253,16th,1118
5254,propagandist,1117
5255,jeopardize,1117
5256,overshadow,1117
5257,squash,1117
5258,dubious,1117
5259,to reflect on,1117
5260,olaf,1116
5261,cement,1116
5262,roam,1116
5263,intended,1115
5264,migratory,1115
5265,bro,1114
5266,be there,1114
5267,newsbreak,1114
5268,hunterbidenslaptop,1114
5269,pair,1113
5270,got,1113
5271,croatian,1113
5272,anyone,1113
5273,uplift,1113
5274,drunken,1113
5275,engulf,1112
5276,staywithukraine,1112
5277,usher,1112
5278,educated,1111
5279,yemeni,1111
5280,to insult,1110
5281,counter-offensive,1110
5282,idle,1109
5283,queensfuneral,1109
5284,9 may,1108
5285,obstruct,1108
5286,submarine,1107
5287,reactivate,1107
5288,mykolayiv,1107
5289,empathy,1106
5290,zelenskyi,1104
5291,rake,1104
5292,conceive,1104
5293,redefine,1104
5294,disseminate,1103
5295,to erase,1102
5296,usnavy,1102
5297,newyorktime,1102
5298,countryhuman,1102
5299,sundaymorne,1102
5300,are equivalent to,1101
5301,asuustrike,1101
5302,indiegame,1100
5303,convincing,1099
5304,perverse,1098
5305,splendid,1098
5306,to emerge,1098
5307,fox,1098
5308,flirt,1097
5309,leave behind,1097
5310,bahmut,1096
5311,cornered,1096
5312,denazified,1096
5313,core,1096
5314,hamper,1096
5315,crippling,1096
5316,planecrash,1095
5317,poignant,1095
5318,abolishthemonarchy,1093
5319,to be called,1092
5320,antonovsky,1092
5321,shut up,1092
5322,«,1092
5323,biotech,1092
5324,hush,1092
5325,8,1091
5326,diabolical,1091
5327,content,1091
5328,defuse,1091
5329,switch off,1091
5330,excess,1091
5331,grip,1091
5332,usaid,1090
5333,nuclearpowerplant,1090
5334,spoiled,1089
5335,cryptonews,1089
5336,screen,1089
5337,dying,1088
5338,astounding,1088
5339,terroristic,1087
5340,unhinged,1086
5341,nftshill,1086
5342,in,1085
5343,maternal,1084
5344,sporty,1084
5345,refresh,1083
5346,to survive,1082
5347,to spill,1082
5348,deplore,1082
5349,muddy,1081
5350,caspian,1081
5351,artwork,1081
5352,entangle,1081
5353,gamble,1081
5354,inconvenient,1080
5355,tesla,1079
5356,dehumanize,1079
5357,protract,1079
5358,studentloanforgiveness,1079
5359,crown,1078
5360,could,1078
5361,dystopian,1078
5362,g7,1076
5363,aieer,1076
5364,foot,1075
5365,anchor,1074
5366,realestateinveste,1074
5367,opensource,1073
5368,72nd,1073
5369,mountain,1072
5370,to deceive,1072
5371,confine,1072
5372,x,1071
5373,preemptive,1070
5374,literary,1069
5375,sneaky,1069
5376,london,1069
5377,canar,1069
5378,russiaisateroriststare,1069
5379,give in,1067
5380,repress,1067
5381,eh,1067
5382,hodl,1067
5383,bullshit,1066
5384,ram,1066
5385,shred,1064
5386,demilitarise,1064
5387,rearm,1063
5388,bitcoinmine,1063
5389,unbiased,1063
5390,rocky,1063
5391,depressed,1062
5392,amwriting,1062
5393,reactive,1059
5394,bridge,1059
5395,snow,1058
5396,vatican,1058
5397,it happens,1058
5398,gtfo,1058
5399,rubbish,1057
5400,vma,1057
5401,★,1057
5402,pavlo,1057
5403,chart,1057
5404,dailyupdate,1056
5405,adamantine,1054
5406,mundir,1054
5407,accused,1054
5408,to document,1053
5409,operating,1053
5410,combined,1053
5411,nuremberg,1053
5412,frustrating,1053
5413,unitednation,1053
5414,customize,1053
5415,validate,1052
5416,muskre,1052
5417,exert,1052
5418,to send,1051
5419,i go,1051
5420,created,1051
5421,immigrant,1051
5422,rumor,1051
5423,disgrace,1051
5424,evoke,1051
5425,max,1051
5426,wreak havoc,1050
5427,overwatch,1050
5428,heatwave,1050
5429,jungkook,1049
5430,unprepared,1048
5431,atrocity,1048
5432,spiritually,1048
5433,communal,1047
5434,libyan,1047
5435,addict,1047
5436,recorded,1046
5437,dissident,1046
5438,serves,1046
5439,updated,1045
5440,ukrainiancounteroffensive,1045
5441,mediocre,1044
5442,ukarine,1044
5443,pocket,1043
5444,egregious,1043
5445,onlinemarkete,1043
5446,ukraineappeal,1043
5447,south africa,1042
5448,seriously,1042
5449,notinmyname,1041
5450,hongkong,1041
5451,cathedral,1040
5452,metric,1040
5453,cloudcompute,1040
5454,linger,1039
5455,downed,1039
5456,wander,1038
5457,prescribe,1038
5458,pseudo,1038
5459,naphofellas,1038
5460,anti-semitic,1038
5461,group,1037
5462,palestine,1037
5463,vet,1037
5464,russiaisaterroiststar,1037
5465,the green,1037
5466,get to know,1036
5467,blond,1036
5468,mistreat,1036
5469,️ukrainian,1036
5470,newprofilepic,1036
5471,unemployed,1035
5472,putinist,1035
5473,embezzle,1035
5474,loosen,1034
5475,going to,1034
5476,sees it,1034
5477,to access,1034
5478,to install,1034
5479,to research,1033
5480,thirsty,1033
5481,interrogate,1032
5482,nickname,1032
5483,hypothetical,1031
5484,sustained,1031
5485,transnational,1031
5486,to dress,1031
5487,psychotic,1031
5488,contrast,1030
5489,shoulder,1030
5490,respectable,1030
5491,likeforlike,1030
5492,nobel,1030
5493,to guess,1029
5494,supportukraine,1029
5495,chic,1029
5496,chernigov,1028
5497,generally,1028
5498,to visit,1027
5499,threatened,1026
5500,invasionofukraine,1026
5501,codify,1026
5502,standforukraine,1026
5503,car,1025
5504,unjustifiable,1025
5505,digest,1025
5506,eyed,1025
5507,troubling,1025
5508,to laugh,1024
5509,gorbachev,1024
5510,forthcoming,1024
5511,ukrainianswillresist,1024
5512,brand new,1023
5513,impotent,1023
5514,to attack,1022
5515,vandalize,1022
5516,russiagate,1022
5517,ukrainewar️,1021
5518,monday,1021
5519,40th,1021
5520,withdraw yes,1020
5521,make up,1019
5522,shill,1019
5523,imrankhanpti,1019
5524,let in,1018
5525,convert him,1018
5526,associated,1018
5527,halamadrid,1018
5528,decentralize,1018
5529,militarize,1017
5530,kalushorchestra,1017
5531,trumpwasrightabouteverythe,1017
5532,repatriate,1016
5533,pacify,1016
5534,nothing,1015
5535,gopliesabouteverythe,1015
5536,agreed,1014
5537,scotradar,1014
5538,resistanceunite,1014
5539,take the,1013
5540,proactive,1013
5541,dpro,1013
5542,bori,1013
5543,troubled,1012
5544,immigrate,1012
5545,rino,1011
5546,don,1011
5547,to raise,1010
5548,new world order,1010
5549,couple,1010
5550,transit,1009
5551,nostalgic,1009
5552,resell,1009
5553,unsure,1009
5554,to walk,1008
5555,to express,1008
5556,hashtag,1008
5557,chinar,1007
5558,somali,1007
5559,truthsocial,1007
5560,vague,1007
5561,sore,1007
5562,hatespeech,1007
5563,folk,1006
5564,unravel,1006
5565,andrei,1006
5566,avoidable,1006
5567,warukrainea3n,1005
5568,jinping,1004
5569,sweat,1004
5570,pity,1004
5571,swifen,1004
5572,give a present,1003
5573,reactionary,1003
5574,snub,1003
5575,burden,1003
5576,outsource,1003
5577,united24,1002
5578,80th,1002
5579,tropical,1001
5580,hold back,999
5581,scarce,999
5582,churchill,999
5583,ftx,999
5584,confusing,999
5585,queue,999
5586,motivational,998
5587,illicit,998
5588,refugees,998
5589,mail,998
5590,considerably,998
5591,insurrectionist,998
5592,blacklist,998
5593,muscovite,997
5594,slare,997
5595,so-called.,997
5596,impeachbiden,997
5597,coerce,996
5598,compliant,996
5599,ominous,996
5600,zoom,996
5601,14,995
5602,scoop,995
5603,unsettling,995
5604,infest,995
5605,administer,995
5606,putinsgop,995
5607,weaponise,995
5608,warukrainearv,994
5609,harbor,994
5610,holland,994
5611,maid,994
5612,primeminister,994
5613,abet,994
5614,westandwithukraine,993
5615,enormously,993
5616,fault,993
5617,ukraineiswinne,993
5618,resounding,991
5619,instrumentalize,991
5620,sympathetic,990
5621,rainy,990
5622,starlink,990
5623,narrate,990
5624,precipitate,990
5625,alienate,990
5626,hearted,990
5627,small amount,989
5628,to influence,988
5629,axis,988
5630,invaluable,988
5631,cino,988
5632,ainvest_wire,988
5633,vietnamese,988
5634,commend,987
5635,transition,987
5636,sob,986
5637,to exhibit,986
5638,clandestine,986
5639,to kiss,985
5640,indispensable,985
5641,re-elect,985
5642,yesterday,985
5643,squander,984
5644,realestateagent,984
5645,embattle,984
5646,pdt,984
5647,donald,983
5648,i am able to,983
5649,elevated,983
5650,ambiguous,982
5651,incessant,982
5652,fish,982
5653,trendy,982
5654,rpg,982
5655,draw up,981
5656,send back,981
5657,to observe,980
5658,sport,980
5659,rubles,980
5660,abrams,979
5661,to insist,979
5662,torpedo,979
5663,treacherous,979
5664,dip,979
5665,psychic,978
5666,bleak,978
5667,59th,978
5668,whorekiller,977
5669,economic crisis,977
5670,kharkivcounteroffensive,977
5671,always,977
5672,aerospace,975
5673,kyivnow,975
5674,winteriscome,975
5675,russiansdyingfornothe,975
5676,to oppose,974
5677,baffle,974
5678,gradual,973
5679,unitedstat,973
5680,privilege,973
5681,trumpwon,973
5682,starbuck,973
5683,wef,973
5684,azovstalre,972
5685,preschool,971
5686,misguided,971
5687,warrant,971
5688,to pass,970
5689,antonyblinken,970
5690,to harvest,969
5691,heed,969
5692,cower,969
5693,new year,968
5694,salt,968
5695,fiery,968
5696,exhort,968
5697,pummel,968
5698,russland,967
5699,indomitable,967
5700,warmong,967
5701,surrounded,966
5702,scandinavian,966
5703,suffocate,966
5704,unconscionable,966
5705,g20,966
5706,out of the core,966
5707,foul,966
5708,crave,965
5709,azovstai,965
5710,etsyseller,965
5711,45th,965
5712,hold onto,964
5713,usmilitary,964
5714,tumble,963
5715,schwab,963
5716,standwithukrianen,963
5717,usdc,963
5718,to cover,962
5719,to summarize,962
5720,orphan,962
5721,would,962
5722,dismember,961
5723,fan,960
5724,bipolar,960
5725,freedom,960
5726,festivaldisanremo,960
5727,clues,960
5728,toryrussianasset,960
5729,to spread,959
5730,coal,959
5731,rave,959
5732,calgary,958
5733,greennewdeal,958
5734,identified,957
5735,lebanese,957
5736,utmost,957
5737,makeshift,956
5738,corrupted,956
5739,yea,956
5740,messy,956
5741,79th,955
5742,fanatic,955
5743,dog,955
5744,gam,955
5745,to review,954
5746,to collaborate,954
5747,civilize,954
5748,parliamentarian,954
5749,stroll,954
5750,kramatorsk,953
5751,slovenian,953
5752,stfu,953
5753,savvy,953
5754,reread,952
5755,uniform,952
5756,incriminate,952
5757,slay,952
5758,erp,952
5759,labour,952
5760,to bring back,952
5761,herself,952
5762,ungrateful,951
5763,immaculate,951
5764,to suggest,951
5765,rightful,951
5766,the only one,951
5767,lousy,950
5768,ration,950
5769,horrifying,949
5770,technician,949
5771,pharmaceutical,949
5772,main thing,949
5773,fully,949
5774,stalin,948
5775,energy prices,948
5776,usdollar,948
5777,personnel,947
5778,fertile,947
5779,integrated,947
5780,brush,947
5781,persevere,947
5782,to delay,946
5783,himar,946
5784,prudent,946
5785,turkey,946
5786,shore,946
5787,unnamed,946
5788,prof,945
5789,merkel,945
5790,precarious,945
5791,tricky,945
5792,climate change,944
5793,to sacrifice,944
5794,tame,944
5795,flock,944
5796,uaptwitter,944
5797,kavanaugh,944
5798,replay,944
5799,children's,944
5800,bakhmutsky,943
5801,burn out,943
5802,song,943
5803,ffaa,943
5804,javelin,943
5805,vulgar,943
5806,criminal government,943
5807,scamme,943
5808,qanon,943
5809,appointment,943
5810,torment,942
5811,odes,942
5812,warrior,942
5813,unethical,942
5814,weather,941
5815,tuscan,941
5816,anew,941
5817,countrymusic,941
5818,to confess to,941
5819,to fire,940
5820,rpd,940
5821,encouraging,940
5822,nazify,940
5823,gate,940
5824,plague,940
5825,azot,940
5826,marked,939
5827,resolute,939
5828,to rot,939
5829,mindless,938
5830,sonic,938
5831,to secure,937
5832,exaggerated,937
5833,tonight italian,937
5834,algebra,937
5835,robotic,937
5836,aesthetic,936
5837,entertaining,936
5838,concentrated,934
5839,recount,934
5840,door opener,934
5841,move in,934
5842,demente,934
5843,desirable,933
5844,baseless,933
5845,draghistan,933
5846,volleyball,933
5847,to execute,933
5848,depressing,933
5849,opendata,933
5850,blackhistorymonth,933
5851,scientist,932
5852,traumatic,932
5853,geostrategic,932
5854,libertarian,932
5855,diagnose,931
5856,faux,931
5857,kinda,931
5858,qatarworldcup,930
5859,peace negotiations now,930
5860,ndp,930
5861,serb,930
5862,ann,930
5863,5,929
5864,burning,929
5865,oral,929
5866,wrongful,929
5867,decry,929
5868,howl,928
5869,to dedicate,928
5870,misinform,928
5871,to permit,928
5872,amazon,927
5873,knit,927
5874,smith,926
5875,worker,926
5876,institute,926
5877,ludicrous,926
5878,unguided,926
5879,fashionable,925
5880,frontline,925
5881,outgoing,925
5882,silvio,925
5883,amusing,925
5884,forbe,925
5885,misfortune,925
5886,put the,924
5887,assassin,924
5888,emergency,923
5889,berlin,923
5890,engaged,923
5891,elonmuskbuytwitter,923
5892,swell,923
5893,icrc,923
5894,disgusted,922
5895,abject,922
5896,breaking,921
5897,trans,921
5898,lmfao,921
5899,uncensored,921
5900,ielt,921
5901,europ,921
5902,musician,920
5903,treason,920
5904,ptsd,920
5905,nintendodirect,920
5906,that's enough,920
5907,vertical,919
5908,unnoticed,918
5909,melnyk cards,918
5910,to be enough,917
5911,to introduce,917
5912,ternopil,917
5913,collectible,917
5914,subordinate,917
5915,financed,917
5916,schlein,917
5917,madrid,917
5918,fought over,917
5919,factsmatter,917
5920,su-27,917
5921,tortured,916
5922,carpathian,916
5923,them,916
5924,marginal,916
5925,fledge,916
5926,battlefield,916
5927,lose weight,915
5928,interiordesign,915
5929,volyn,915
5930,23,914
5931,abnormal,914
5932,verified,914
5933,anpi,914
5934,uncontrolled,913
5935,apply for,913
5936,russian fiefdom,913
5937,retrogame,913
5938,newspaper,912
5939,earthquake,912
5940,visa,911
5941,river,911
5942,does,911
5943,crimear,911
5944,exemplary,911
5945,preview,911
5946,lengthy,911
5947,scold,910
5948,adverse,910
5949,irgc,910
5950,kgb,910
5951,alexa,910
5952,chennai,910
5953,arresttrumpnow,910
5954,stimulate,909
5955,handed,909
5956,atf,908
5957,to distribute,907
5958,cross ,907
5959,turn closed,907
5960,gutte,907
5961,ukraineukrainerussianwar,907
5962,hideous,907
5963,evening,906
5964,to reassure,905
5965,to confirm,904
5966,churn,904
5967,tempt,903
5968,the savior,903
5969,russianmilitary,903
5970,newslat,903
5971,pander,903
5972,subvert,902
5973,bucharest,902
5974,weave,900
5975,people,900
5976,usavwal,900
5977,traitorous,900
5978,evoked,900
5979,word fans,899
5980,homelessness,899
5981,equipped,898
5982,are,898
5983,aiden,898
5984,thrill,897
5985,omit,897
5986,thefive,897
5987,antiquesaregreen,897
5988,fr,897
5989,to march,896
5990,republic,896
5991,wield,896
5992,tribal,896
5993,self-proclaimed,895
5994,superb,894
5995,i read,894
5996,caution,894
5997,antirussian,894
5998,to contain,893
5999,to fart,893
6000,look after,893
6001,shahed-136,893
6002,slavaukrainii,893
6003,camp,893
6004,rental,893
6005,"""eat""",892
6006,get off,892
6007,canalamerican,892
6008,make an effort,892
6009,mybodymychoice,892
6010,skyneedsf16,892
6011,nurture,892
6012,lasting,892
6013,andrii,892
6014,montenegro,891
6015,vs.,891
6016,funeral,890
6017,refined,890
6018,rehabilitate,890
6019,relinquish,890
6020,deprave,890
6021,discard,889
6022,pen,889
6023,ufos,889
6024,roast,889
6025,drinking,888
6026,unioneuropean,888
6027,prioritise,888
6028,emphasise,888
6029,10,887
6030,happywednesday,887
6031,globalwarme,887
6032,dialogue,886
6033,human rights,886
6034,cabal,886
6035,homely,885
6036,incarcerate,885
6037,nightmare,885
6038,shallow,885
6039,champion,885
6040,say he,884
6041,chiaferragno,884
6042,underage,884
6043,dresd,884
6044,skincare,884
6045,saynotowar,884
6046,road,883
6047,unequivocal,883
6048,q,883
6049,reconcile,883
6050,frigate,883
6051,enroll,882
6052,jimin,882
6053,donbassgenocide,882
6054,battle tank,882
6055,justsaye,882
6056,to bury,881
6057,psychologically,881
6058,existent,881
6059,rusty,880
6060,reciprocal,880
6061,cow,880
6062,grapple,880
6063,capitalhungry,880
6064,to determine,879
6065,inaugural,879
6066,opensea,879
6067,wakeup,879
6068,industrious,878
6069,mined,878
6070,unpack,878
6071,reprehensible,878
6072,very bad,878
6073,warmongers,878
6074,presidentbiden,878
6075,inaccurate,878
6076,to issue,877
6077,cossack,877
6078,implicate,877
6079,spatial,877
6080,conditional,876
6081,iii,876
6082,gratitude,876
6083,azure,876
6084,to enter,875
6085,economy,875
6086,trudeau,875
6087,tape,875
6088,attain,874
6089,letsbesafe,874
6090,insure,874
6091,ukrainebreakingnews,873
6092,t,873
6093,to translate,872
6094,slow down,872
6095,earthb0,872
6096,davos,872
6097,subversive,871
6098,emulate,871
6099,international law,871
6100,tear off,870
6101,world cup,870
6102,to confront,870
6103,freedomconvoy,870
6104,lesser,870
6105,juicy,869
6106,decentralized,869
6107,they would like,869
6108,ukrainenow,869
6109,uncivilized,869
6110,serpentine,868
6111,toy,868
6112,russophobia,868
6113,denigrate,868
6114,expendable,868
6115,asshole,868
6116,ist,868
6117,serenawilliam,868
6118,synonymous,867
6119,equalize,866
6120,africa,865
6121,fleeing,865
6122,w,865
6123,think about it,864
6124,careless,864
6125,fridayfeele,864
6126,transmitted,863
6127,prophetic,863
6128,warukrainrussia,863
6129,nefarious,863
6130,workout,863
6131,farright,863
6132,occurred,862
6133,do you believe,862
6134,ajax,862
6135,arrived,861
6136,be assigned,861
6137,psychosocial,861
6138,mauripol,861
6139,yellen,861
6140,to imply,860
6141,fertilizer,860
6142,fifaworldcupfinal,860
6143,snowden,860
6144,embassy,859
6145,petersburg,859
6146,relaxed,859
6147,renovate,859
6148,4,858
6149,gave,858
6150,plz,858
6151,jisoo,858
6152,comical,858
6153,3,857
6154,intermediate,857
6155,reproduce,857
6156,draghi,857
6157,get there,857
6158,to rest,856
6159,dubai,856
6160,decadent,856
6161,consecrate,856
6162,upend,856
6163,void,856
6164,diesel,855
6165,proven,855
6166,kimjongun,855
6167,reposte,855
6168,biafra,855
6169,2,854
6170,architectural,854
6171,hawk,854
6172,planetary,854
6173,orderly,854
6174,curtail,854
6175,to dominate,853
6176,tie off,853
6177,russiawar,853
6178,i hope,853
6179,today's,853
6180,artist,852
6181,pipeline,852
6182,amateur,852
6183,outdate,852
6184,6,851
6185,titanic,851
6186,god,851
6187,te,851
6188,eff,851
6189,ucraina,851
6190,audit,851
6191,manipulative,850
6192,reduced,850
6193,con,850
6194,dmitry,849
6195,bureaucratic,849
6196,photographic,849
6197,feasible,849
6198,chomsky,849
6199,philippine,848
6200,cooperative,848
6201,accomplice,848
6202,balkan,848
6203,is called,848
6204,alexjone,848
6205,techjunkieinv,848
6206,riot,847
6207,miami,847
6208,computer scientist,847
6209,implore,847
6210,blur,847
6211,8th.,846
6212,registered,845
6213,vaccinated,845
6214,dominican,845
6215,ufo,845
6216,undesirable,845
6217,fourthrepublic,845
6218,applicable,845
6219,animalrescue,845
6220,yummy,845
6221,brother,844
6222,schroed,844
6223,insidious,843
6224,turn out,843
6225,real estate,843
6226,warsaw,843
6227,homophobic,842
6228,overflow,842
6229,disruptive,842
6230,runonrussianbank,842
6231,principled,841
6232,selfless,841
6233,uyghurgenocide,841
6234,tech,840
6235,farce,840
6236,malaysian,840
6237,unscrupulous,840
6238,unintended,840
6239,norway,839
6240,databreach,839
6241,winterstorm,839
6242,to spy,838
6243,footage,838
6244,goat,837
6245,dolar,837
6246,ruaf,837
6247,newworldorder,837
6248,veteran,836
6249,expropriate,836
6250,plate,836
6251,documentary,835
6252,dense,835
6253,obedient,835
6254,cruise,835
6255,megalomaniac,835
6256,pedoputin,835
6257,violated,835
6258,bs,835
6259,term,834
6260,nuclearplant,834
6261,to shave,834
6262,coin,833
6263,narcissist,833
6264,wane,833
6265,twtr,832
6266,masquerade,832
6267,worldbank,832
6268,complacent,831
6269,facist,831
6270,australiir,830
6271,kamikaze,830
6272,rumour,830
6273,ccp,829
6274,get angry,828
6275,one-sided,828
6276,canadaisbroken,828
6277,to share,827
6278,pull out,827
6279,pertain,827
6280,crippled,827
6281,home,827
6282,ranking,827
6283,princess,827
6284,staunch,827
6285,repeal,827
6286,alcoholic,826
6287,insecure,826
6288,lighten,826
6289,trial,825
6290,stay he,825
6291,wasp,825
6292,itch,825
6293,text,825
6294,is she,825
6295,fixed,824
6296,caring,824
6297,whistle,824
6298,warmongering,824
6299,unchecked,824
6300,pivot,824
6301,stiff,824
6302,numb,824
6303,societal,824
6304,anatoly,823
6305,phony,823
6306,staystrong,823
6307,foresees,823
6308,bought,822
6309,solidify,822
6310,outfit,822
6311,versaille,822
6312,definite,821
6313,bullet,821
6314,bogge,821
6315,bound,820
6316,brazil,820
6317,shevchenko,820
6318,russiaukrainewarupdate,820
6319,ยูเครน,820
6320,a little,819
6321,ritual,819
6322,they come back,819
6323,satire,819
6324,halve,819
6325,engirn,819
6326,word,819
6327,128th,818
6328,untenable,818
6329,harmless,818
6330,cyberwarfare,818
6331,ukrainianrefugee,818
6332,miscellaneous,818
6333,to arrive,817
6334,may,817
6335,you are,817
6336,ukrainewarrior,817
6337,19,816
6338,culminate,816
6339,platform,816
6340,السعودية,816
6341,95th,816
6342,malarious,815
6343,polandmissilestrike,815
6344,stopgenocide,815
6345,qualitative,814
6346,be able to,814
6347,i imagine,814
6348,redo,814
6349,parry,814
6350,hesitant,814
6351,to ensure,813
6352,political elections2022,813
6353,xi,812
6354,package,812
6355,decouple,812
6356,militaryaid,812
6357,purport,812
6358,country,811
6359,to accelerate,811
6360,chosen,811
6361,regardless,810
6362,watch out,810
6363,refreshing,810
6364,70th,810
6365,said,809
6366,japan,809
6367,lawless,809
6368,to cheer,808
6369,render him,808
6370,penalize,808
6371,️the,808
6372,to remark,808
6373,foreign policy,807
6374,corresponding,807
6375,unequal,806
6376,weary,806
6377,russiainvadedukrain,806
6378,helmet,806
6379,ink,806
6380,ukrainecentral,806
6381,ecocide,806
6382,tweeter,806
6383,analytical,805
6384,obsessed,805
6385,to found,805
6386,unhook,805
6387,boomerang,804
6388,put up with,803
6389,hyderabad,803
6390,noticierodvenezuelar,802
6391,stroke,802
6392,serene,802
6393,reconnect,802
6394,lament,802
6395,reconstruct,802
6396,wellbee,802
6397,worst,801
6398,to smoke,801
6399,stifle,801
6400,ostracize,801
6401,undisclosed,801
6402,ole,801
6403,acoustic,800
6404,vancouver,800
6405,nike,800
6406,fascinate,799
6407,julianassange,799
6408,ursulavonderleyen,799
6409,i flood,799
6410,otherwise,799
6411,salad,799
6412,honourable,799
6413,antitrust,799
6414,pan,799
6415,to unveil,799
6416,fuck you,798
6417,sexist,798
6418,this morning,798
6419,pancake,798
6420,paramount,798
6421,7,797
6422,forest,797
6423,a stranger,797
6424,unfounded,797
